Id,NA_Sales,Platform,Year_of_Release,Genre,Publisher,JP_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
11224,0.56,XOne,2014.0,Role-Playing,Electronic Arts,0.0,85.0,28.0,6.9,703.0,BioWare,M
11225,1.85,DS,2007.0,Action,Nintendo,0.95,90.0,57.0,8,416.0,Nintendo,E
11226,0.17,Wii,2011.0,Misc,Crave Entertainment,0.0,,,tbd,,Crave,T
11227,0.2,N64,1998.0,Action,GT Interactive,0.0,,,,,,
11228,0.11,PS2,2004.0,Racing,Ubisoft,0.0,52.0,17.0,6.8,8.0,Ratbag,E
11229,0.65,DS,2009.0,Action,Activision,0.0,59.0,4.0,tbd,,TT Fusion,E
11230,0.06,PS3,2016.0,Sports,Take-Two Interactive,0.0,,,2,8.0,2K Games,E
11231,0.0,DS,2008.0,Action,Namco Bandai Games,0.05,,,,,,
11232,0.0,3DS,2014.0,Role-Playing,Square Enix,0.79,,,,,,
11233,0.11,3DS,2011.0,Action,Majesco Entertainment,0.0,,,tbd,,"MicroProse, n-Space",M
11234,1.57,PS2,2003.0,Sports,Electronic Arts,0.0,86.0,19.0,7.7,41.0,EA Sports,E
11235,1.31,X360,2014.0,Shooter,Activision,0.0,,,4.7,504.0,Bungie,T
11236,0.0,GBA,2006.0,Role-Playing,Nintendo,0.26,83.0,25.0,7.2,75.0,TOSE,E
11237,0.57,PS,2001.0,Action,Activision,0.02,74.0,15.0,8.7,35.0,Vicarious Visions,E
11238,0.12,DS,2009.0,Role-Playing,Square Enix,0.27,75.0,37.0,7.3,21.0,Square Enix,E10+
11239,0.12,GC,2006.0,Action,Activision,0.0,50.0,31.0,6.3,8.0,Hypnos,T
11240,0.21,PS3,2013.0,Role-Playing,Namco Bandai Games,0.13,,,7.2,6.0,Namco Bandai Games,T
11241,0.0,PS,1998.0,Role-Playing,SquareSoft,0.13,,,,,,
11242,0.0,PS3,2011.0,Adventure,Activision,0.0,,,,,,
11243,0.23,PS3,2009.0,Shooter,Codemasters,0.05,76.0,42.0,6.5,53.0,Codemasters,M
11244,0.47,2600,1983.0,Action,Atari,0.0,,,,,,
11245,0.76,PS2,2001.0,Shooter,THQ,0.0,88.0,25.0,8,69.0,Volition Inc.,M
11246,0.22,PS2,2003.0,Action,THQ,0.0,,,,,,
11247,1.7,PS3,2009.0,Action,Sony Computer Entertainment,0.06,91.0,50.0,8.7,529.0,Bluepoint Games,M
11248,0.99,PS,1998.0,Misc,Hasbro Interactive,0.0,,,,,,
11249,0.01,PS2,2008.0,Misc,Ubisoft,0.0,,,,,,
11250,0.37,PS2,2005.0,Misc,Sony Computer Entertainment,0.0,,,,,,
11251,0.0,PSP,2009.0,Action,From Software,0.01,,,,,,
11252,0.25,GBA,2002.0,Action,Activision,0.0,68.0,8.0,tbd,,Digital Eclipse,E
11253,1.67,PC,2003.0,Simulation,Electronic Arts,0.0,79.0,20.0,8.2,25.0,Maxis,T
11254,0.04,PSP,2008.0,Platform,Sony Computer Entertainment,0.04,72.0,56.0,7.8,35.0,High Impact Games,E10+
11255,0.06,PS2,2003.0,Action,Sega,0.0,68.0,39.0,7.7,20.0,Wow Entertainment,M
11256,0.0,SNES,1992.0,Adventure,ChunSoft,0.16,,,,,,
11257,0.07,PS3,2010.0,Racing,Activision,0.0,47.0,11.0,7,5.0,Sidhe Interactive,M
11258,0.16,GC,2001.0,Sports,Midway Games,0.0,79.0,13.0,8.7,7.0,Midway,E
11259,0.5,DS,2008.0,Action,LucasArts,0.0,61.0,8.0,5.5,18.0,n-Space,T
11260,0.0,PSP,2011.0,Misc,Kadokawa Shoten,0.02,,,,,,
11261,0.02,DS,2010.0,Adventure,Mindscape,0.0,,,,,Legacy Interactive,T
11262,0.0,SNES,1994.0,Sports,Hudson Soft,0.33,,,,,,
11263,0.02,GBA,2005.0,Racing,Atari,0.0,,,5.4,5.0,Velez & Dubail,M
11264,0.23,NES,1983.0,Platform,Nintendo,0.84,,,,,,
11265,0.16,DS,2009.0,Adventure,Ubisoft,0.0,,,tbd,,,
11266,0.0,3DS,2016.0,Action,Namco Bandai Games,0.03,,,,,,
11267,0.21,XB,2003.0,Fighting,Microsoft Game Studios,0.0,65.0,32.0,6.5,8.0,Studio Gigante,M
11268,0.22,XB,2003.0,Role-Playing,Ubisoft,0.0,65.0,30.0,7.4,27.0,Akella,T
11269,0.07,3DS,2011.0,Action,Activision,0.0,,,tbd,,Virtuos,E10+
11270,0.15,DS,2009.0,Puzzle,Performance Designed Products,0.0,,,tbd,,Eiconic Games,E10+
11271,0.2,PSP,2008.0,Misc,Sony Computer Entertainment,0.0,,,,,,
11272,0.28,XOne,2015.0,Action,Warner Bros. Interactive Entertainment,0.0,,,,,,
11273,10.83,GB,1989.0,Platform,Nintendo,4.18,,,,,,
11274,0.06,PS,1999.0,Fighting,SouthPeak Games,0.0,,,,,,
11275,1.55,PC,1999.0,Strategy,Westwood Studios,0.0,,,,,,
11276,0.32,Wii,2009.0,Role-Playing,Rising Star Games,0.11,81.0,58.0,8.7,101.0,Vanillaware,T
11277,0.07,PS3,2008.0,Action,Codemasters,0.0,72.0,35.0,7.7,27.0,4J Studios,T
11278,0.07,X360,2011.0,Action,THQ,0.0,,,,,,
11279,0.19,PS2,2003.0,Misc,Ubisoft,0.0,79.0,9.0,7.3,13.0,Ubisoft Romania,E
11280,0.0,PC,2007.0,Puzzle,Avanquest,0.0,,,tbd,,iWin,E
11281,0.0,PSV,2016.0,Action,Unknown,0.03,,,,,,
11282,0.16,XB,2004.0,Shooter,Eidos Interactive,0.0,58.0,37.0,7,14.0,Guerrilla,M
11283,0.0,PC,2008.0,Role-Playing,Koch Media,0.0,76.0,30.0,7.6,61.0,Flying Lab Software,T
11284,0.31,XB,2006.0,Action,THQ,0.0,,,,,,
11285,0.06,PSP,2008.0,Action,Irem Software Engineering,0.0,73.0,19.0,7.3,8.0,Irem,E10+
11286,0.0,DS,2008.0,Misc,Nintendo,0.56,,,,,,
11287,1.69,PS2,2003.0,Sports,Electronic Arts,0.0,90.0,31.0,8.8,70.0,Electronic Arts,E
11288,0.0,XOne,2015.0,Action,Ubisoft,0.0,65.0,5.0,6.6,21.0,Ivory Tower,T
11289,2.18,X360,2007.0,Sports,Electronic Arts,0.0,85.0,46.0,6.4,108.0,EA Tiburon,E
11290,0.06,GC,2002.0,Fighting,Ubisoft,0.0,67.0,8.0,tbd,,Crave,T
11291,0.07,PS2,2001.0,Racing,Sony Computer Entertainment,0.0,,,,,,
11292,0.0,PS2,2010.0,Adventure,Alchemist,0.02,,,,,,
11293,0.01,PC,2010.0,Action,Ubisoft,0.0,86.0,22.0,6.9,1611.0,Ubisoft Montreal,M
11294,3.36,PS2,2002.0,Sports,Electronic Arts,0.01,95.0,25.0,7.7,65.0,EA Sports,E
11295,0.1,PS2,2005.0,Simulation,Ubisoft,0.0,59.0,33.0,7.5,18.0,Cyberlore Studios,M
11296,0.0,3DS,2012.0,Action,Namco Bandai Games,0.06,,,,,,
11297,0.62,XB,2003.0,Sports,Electronic Arts,0.0,89.0,22.0,8.8,24.0,Electronic Arts,E
11298,0.01,DS,,Platform,Unknown,0.0,,,tbd,,Artificial Mind and Movement,E10+
11299,0.0,PC,2013.0,Simulation,Koch Media,0.0,33.0,24.0,3.3,1340.0,Egosoft,T
11300,0.02,N64,1999.0,Sports,Athena,0.0,,,,,,
11301,0.16,PS,1997.0,Fighting,Capcom,0.12,,,,,,
11302,0.05,DS,2008.0,Platform,Brash Entertainment,0.0,59.0,5.0,tbd,,"Red Tribe, Brash Entertainment",E
11303,0.0,PS3,2012.0,Strategy,Ackkstudios,0.01,,,,,,
11304,0.0,3DS,2015.0,Misc,Takara Tomy,0.11,,,,,,
11305,0.08,PS2,2002.0,Platform,Infogrames,0.0,,,,,,
11306,0.01,GC,2002.0,Puzzle,Kemco,0.0,64.0,7.0,8,4.0,Kemco,E
11307,0.63,X360,2010.0,Shooter,Microsoft Game Studios,0.02,70.0,91.0,6,202.0,Ruffian Games,M
11308,0.0,PS3,2015.0,Role-Playing,Tecmo Koei,0.05,,,,,,
11309,0.0,PS2,2008.0,Adventure,Enterbrain,0.06,,,,,,
11310,0.0,GBA,2006.0,Role-Playing,Nintendo,0.39,,,,,,
11311,0.04,PS,1998.0,Sports,Take-Two Interactive,0.0,,,,,,
11312,0.15,DS,2011.0,Action,THQ,0.0,,,,,,
11313,0.21,GBA,2003.0,Action,Atari,0.0,,,,,,
11314,0.0,DS,2008.0,Adventure,Konami Digital Entertainment,0.04,,,,,,
11315,0.22,GBA,2003.0,Platform,Universal Interactive,0.0,72.0,13.0,7.5,15.0,Digital Eclipse,E
11316,0.37,PS3,2009.0,Fighting,Namco Bandai Games,0.11,57.0,26.0,7.2,58.0,Spike,T
11317,0.06,DS,2008.0,Sports,Take-Two Interactive,0.0,70.0,7.0,tbd,,Konami,E
11318,0.0,PSV,2016.0,Role-Playing,Experience Inc.,0.02,,,,,,
11319,7.04,X360,2010.0,Shooter,Microsoft Game Studios,0.08,91.0,99.0,7.9,2045.0,Bungie,M
11320,0.03,PS,1996.0,Adventure,Electronic Arts,0.0,,,,,,
11321,0.0,PC,2013.0,Platform,Focus Home Interactive,0.0,62.0,24.0,7.7,169.0,Compulsion Games,T
11322,0.0,PS4,2016.0,Action,Namco Bandai Games,0.1,,,,,,
11323,0.06,Wii,2008.0,Shooter,Konami Digital Entertainment,0.0,33.0,19.0,2.7,16.0,Leviathan Games,M
11324,0.36,X360,2014.0,Role-Playing,Electronic Arts,0.0,,,5.1,235.0,BioWare,M
11325,1.15,PS,1998.0,Action,Eidos Interactive,0.06,,,,,,
11326,0.03,GBA,2005.0,Misc,Zoo Digital Publishing,0.0,,,tbd,,Gravity-I,E
11327,0.2,X360,2008.0,Sports,Electronic Arts,0.0,70.0,23.0,5.6,8.0,EA Canada,E
11328,0.0,3DS,2013.0,Action,Namco Bandai Games,0.05,,,,,,
11329,0.06,PS2,2005.0,Platform,Sony Computer Entertainment,0.0,77.0,51.0,8.5,22.0,SCE Japan Studio,E10+
11330,0.35,XOne,2014.0,Action,Square Enix,0.0,,,,,,
11331,0.0,PC,2011.0,Sports,Sega,0.0,66.0,5.0,7.3,43.0,Sega,E
11332,0.01,WiiU,2014.0,Action,Namco Bandai Games,0.0,,,5.2,6.0,Little Orbit,E
11333,0.03,PS2,2003.0,Racing,Sega,0.0,57.0,21.0,tbd,,Sega,T
11334,0.62,PS2,2004.0,Action,Sony Computer Entertainment,0.0,,,,,,
11335,0.0,PS3,2010.0,Sports,Codemasters,0.0,,,,,,
11336,0.0,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.06,74.0,27.0,7.8,66.0,Nippon Ichi Software,T
11337,0.15,GC,2003.0,Action,Universal Interactive,0.0,71.0,26.0,7.4,7.0,Radical Entertainment,T
11338,0.24,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.01,71.0,31.0,7.1,98.0,TT Games,E10+
11339,0.0,WiiU,2013.0,Fighting,Tecmo Koei,0.02,40.0,4.0,5.8,18.0,Koei,M
11340,0.29,PS,1997.0,Role-Playing,Electronic Arts,0.07,,,,,,
11341,0.1,PS3,2008.0,Racing,THQ,0.0,61.0,21.0,5,11.0,2XL Games,E
11342,0.22,GBA,2003.0,Sports,Electronic Arts,0.0,70.0,9.0,6.6,5.0,BudCat,E
11343,0.62,N64,1999.0,Action,Nintendo,0.65,,,,,,
11344,0.15,PS,2000.0,Simulation,Activision,0.0,76.0,12.0,tbd,,Warthog,E
11345,0.0,PS,1996.0,Adventure,Pioneer LDC,0.2,,,,,,
11346,0.07,PS3,2011.0,Action,DTP Entertainment,0.01,45.0,17.0,5,26.0,Kylotonn,M
11347,0.0,SAT,1998.0,Adventure,ChunSoft,0.09,,,,,,
11348,0.27,PS4,2014.0,Action,Disney Interactive Studios,0.0,,,,,,
11349,0.07,PS2,2006.0,Fighting,Ignition Entertainment,0.04,75.0,30.0,8.5,15.0,SNK Playmore,T
11350,0.78,PS3,2011.0,Sports,Electronic Arts,0.0,82.0,17.0,5.8,41.0,EA Sports,E
11351,0.84,Wii,2007.0,Sports,Bethesda Softworks,0.0,,,,,,
11352,0.0,DC,2000.0,Fighting,Sega,0.04,,,,,,
11353,0.01,GBA,2006.0,Misc,Disney Interactive Studios,0.0,,,tbd,,Gorilla Systems,E
11354,1.83,PS3,2011.0,Platform,Sony Computer Entertainment,0.06,91.0,86.0,8.4,657.0,Media Molecule,E
11355,0.0,PSP,2006.0,Fighting,Namco Bandai Games,0.06,,,,,,
11356,0.5,PS3,2007.0,Sports,Take-Two Interactive,0.0,81.0,18.0,6.8,19.0,Visual Concepts,E
11357,0.0,DS,2008.0,Strategy,Sega,0.07,,,,,,
11358,0.14,X360,2009.0,Racing,Activision,0.0,,,6,4.0,Sidhe Interactive,E
11359,0.2,XB,2005.0,Racing,Electronic Arts,0.0,79.0,25.0,5.9,7.0,EA Sports,E
11360,0.05,Wii,2007.0,Misc,Taito,0.0,43.0,16.0,4.8,5.0,"Taito Corporation, 505 Games",E10+
11361,0.14,X360,2009.0,Adventure,Disney Interactive Studios,0.0,25.0,4.0,3.8,48.0,n-Space,E
11362,0.0,DS,2007.0,Action,MTO,0.01,,,,,,
11363,0.41,N64,2001.0,Sports,Electronic Arts,0.0,,,,,,
11364,0.07,GBA,2002.0,Platform,Ubisoft,0.0,60.0,4.0,tbd,,Visual Impact,E
11365,0.21,PSP,2007.0,Sports,Sony Computer Entertainment,0.28,82.0,42.0,8.6,12.0,Clap Hanz,E
11366,0.47,PS4,2015.0,Action,Square Enix,0.07,73.0,42.0,6.5,403.0,Avalanche Studios,M
11367,0.0,PSP,2011.0,Adventure,Idea Factory,0.03,,,,,,
11368,0.0,PSP,2012.0,Action,Namco Bandai Games,0.11,,,,,,
11369,0.07,DS,2007.0,Sports,Rising Star Games,0.0,,,,,,
11370,0.21,GC,2001.0,Sports,Acclaim Entertainment,0.0,78.0,15.0,7.7,10.0,"Z-Axis, Ltd.",T
11371,0.11,PS3,2010.0,Action,Tecmo Koei,0.36,58.0,18.0,7.5,20.0,"Omega Force, Koei Tecmo Games",T
11372,0.01,GBA,2004.0,Shooter,Namco Bandai Games,0.0,,,tbd,,Bandai,E
11373,0.0,PC,2010.0,Action,Ubisoft,0.0,75.0,16.0,6.6,218.0,Ubisoft Montreal,T
11374,0.12,PS2,2006.0,Action,THQ,0.0,56.0,12.0,8.6,17.0,Artificial Mind and Movement,E10+
11375,0.0,PS4,2014.0,Strategy,Tecmo Koei,0.06,,,,,,
11376,0.26,3DS,2012.0,Sports,Nintendo,0.34,69.0,58.0,6.9,110.0,Camelot Software Planning,E
11377,0.0,PSV,2016.0,Adventure,5pb,0.03,,,,,,
11378,0.19,GBA,2002.0,Platform,THQ,0.0,,,,,,
11379,0.45,Wii,2009.0,Racing,Electronic Arts,0.0,69.0,41.0,7.4,38.0,EA Montreal,E10+
11380,0.0,PS3,,Racing,Black Bean Games,0.01,68.0,24.0,4.5,4.0,Milestone S.r.l,
11381,0.06,PS2,2004.0,Racing,Sony Computer Entertainment,0.0,57.0,27.0,7.8,14.0,Studio 33,T
11382,0.1,NES,1988.0,Role-Playing,Enix Corporation,3.77,,,,,,
11383,0.01,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.04,76.0,11.0,8.8,33.0,Spike Chunsoft,T
11384,0.11,PS2,2002.0,Misc,Pacific Century Cyber Works,0.03,46.0,14.0,8.4,11.0,Pacific Century Cyber Works,T
11385,0.0,PS2,2010.0,Sports,Konami Digital Entertainment,0.05,,,,,,
11386,0.0,DS,2012.0,Action,Idea Factory,0.01,,,,,,
11387,0.04,GBA,2002.0,Puzzle,Majesco Entertainment,0.0,70.0,8.0,tbd,,Iridon Interactive AB,E
11388,0.13,X360,2011.0,Action,Activision,0.0,59.0,53.0,6.7,30.0,High Moon Studios,T
11389,0.0,PSP,2010.0,Adventure,Piacci,0.01,,,,,,
11390,0.26,GBA,,Action,Unknown,0.0,,,,,,
11391,1.97,GB,1994.0,Platform,Nintendo,1.07,,,,,,
11392,0.17,PS2,2002.0,Platform,THQ,0.0,,,tbd,,Avalanche Software,E
11393,0.09,X360,2008.0,Sports,Electronic Arts,0.0,49.0,35.0,3.1,45.0,EA Tiburon,E
11394,0.0,PSV,2015.0,Adventure,Idea Factory,0.02,,,,,,
11395,0.0,DS,2005.0,Role-Playing,Namco Bandai Games,0.09,,,,,,
11396,0.0,PC,2012.0,Racing,Electronic Arts,0.0,82.0,19.0,8.5,525.0,Black Box,T
11397,0.01,XB,2004.0,Misc,Microsoft Game Studios,0.0,,,,,,
11398,0.0,3DS,2014.0,Adventure,Namco Bandai Games,0.07,,,,,,
11399,0.15,PS,2001.0,Sports,Acclaim Entertainment,0.0,67.0,11.0,8.1,7.0,"Z-Axis, Ltd.",E
11400,0.1,PS,1999.0,Sports,Accolade,0.0,,,,,,
11401,0.0,3DS,2015.0,Action,Namco Bandai Games,0.13,,,,,,
11402,0.06,DS,2005.0,Platform,Konami Digital Entertainment,0.0,69.0,10.0,tbd,,Konami Computer Entertainment Hawaii,E
11403,0.05,PS2,2002.0,Racing,Empire Interactive,0.0,59.0,7.0,tbd,,Razorworks Studios,E
11404,0.58,X360,2014.0,Role-Playing,Ubisoft,0.0,82.0,33.0,8.4,363.0,Obsidian Entertainment,M
11405,0.25,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.0,,,,,,
11406,0.0,PSV,2015.0,Action,5pb,0.01,,,,,,
11407,0.09,XB,2001.0,Racing,Electronic Arts,0.0,65.0,24.0,8.4,7.0,Pseudo Interactive,T
11408,0.0,PSV,2016.0,Misc,Aqua Plus,0.06,,,,,,
11409,0.0,PS3,2012.0,Action,Namco Bandai Games,0.02,,,,,,
11410,0.0,SNES,1991.0,Strategy,Namco Bandai Games,0.33,,,,,,
11411,0.01,PS4,2016.0,Action,Nordic Games,0.0,42.0,9.0,2.3,7.0,React Games,E10+
11412,0.1,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.0,,,,,,
11413,0.05,X360,2012.0,Role-Playing,Deep Silver,0.0,60.0,18.0,6,58.0,Piranha Bytes,M
11414,0.15,X360,2009.0,Action,Codemasters,0.0,75.0,60.0,7.2,46.0,Triumph Studios,T
11415,0.01,PS3,2016.0,Action,PQube,0.0,,,tbd,,Acquire,T
11416,0.02,PS4,2015.0,Action,Tecmo Koei,0.05,,,,,,
11417,1.13,PS3,2008.0,Misc,MTV Games,0.0,91.0,24.0,7.9,88.0,Harmonix Music Systems,T
11418,0.42,PC,2012.0,Shooter,Take-Two Interactive,0.0,89.0,38.0,8.2,2482.0,Gearbox Software,M
11419,1.11,Wii,2008.0,Action,LucasArts,0.0,71.0,18.0,7.9,75.0,Krome Studios,T
11420,0.05,GBA,2002.0,Simulation,Electronic Arts,0.0,66.0,6.0,tbd,,BudCat,E
11421,0.13,X360,,Puzzle,Unknown,0.0,78.0,13.0,8.4,11.0,PopCap,E
11422,0.26,DS,2009.0,Misc,Avanquest,0.0,,,tbd,,Uacari,E
11423,0.0,DS,2011.0,Role-Playing,Unknown,0.05,,,,,,
11424,0.73,GC,2004.0,Platform,THQ,0.0,73.0,9.0,7.8,13.0,Heavy Iron Studios,E
11425,0.11,X360,2009.0,Action,Disney Interactive Studios,0.0,68.0,33.0,7,9.0,Eurocom Entertainment Software,E10+
11426,0.02,PS,1997.0,Racing,JVC,0.0,,,,,,
11427,0.0,DS,2011.0,Sports,Konami Digital Entertainment,0.12,,,,,,
11428,0.95,PS,1995.0,Fighting,Sony Computer Entertainment,0.77,,,,,,
11429,0.26,PS2,2001.0,Shooter,Namco Bandai Games,0.0,81.0,21.0,7.9,20.0,Namco,T
11430,0.1,DS,2008.0,Misc,Ubisoft,0.0,,,tbd,,"Ubisoft, Sensory Sweep",E
11431,1.41,Wii,2007.0,Simulation,505 Games,0.05,61.0,37.0,5.3,23.0,OfficeCreate,E
11432,0.0,PSP,2011.0,Role-Playing,Atlus,0.03,,,,,,
11433,0.11,X360,2010.0,Sports,Atari,0.0,,,,,,
11434,0.09,GC,2002.0,Sports,Sega,0.0,90.0,13.0,8,4.0,Visual Concepts,E
11435,0.14,PS2,2009.0,Fighting,THQ,0.0,,,tbd,,THQ,E10+
11436,0.05,PC,2015.0,Simulation,Electronic Arts,0.0,72.0,16.0,7.3,117.0,Maxis,T
11437,0.23,X360,2010.0,Strategy,Square Enix,0.0,75.0,28.0,7.1,23.0,Gas Powered Games,E10+
11438,0.06,PS3,2013.0,Role-Playing,Tecmo Koei,0.1,,,,,,
11439,0.0,PSP,2010.0,Misc,Sega,0.25,,,,,,
11440,0.0,PS2,2008.0,Sports,DTP Entertainment,0.0,,,tbd,,49Games,E
11441,0.07,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.1,53.0,44.0,7.5,80.0,Nippon Ichi Software,T
11442,0.0,PS3,2011.0,Adventure,Namco Bandai Games,0.03,,,,,,
11443,0.01,PC,2009.0,Role-Playing,DTP Entertainment,0.0,72.0,43.0,7.7,125.0,Larian Studios,M
11444,0.0,X360,2012.0,Adventure,Focus Home Interactive,0.0,64.0,24.0,7.6,30.0,Frogwares,M
11445,0.12,GBA,2002.0,Shooter,BAM! Entertainment,0.0,57.0,9.0,6,7.0,Stalker Entertainment,M
11446,0.76,PS3,2008.0,Shooter,Electronic Arts,0.05,84.0,50.0,8.1,203.0,EA DICE,T
11447,0.25,2600,1980.0,Misc,Activision,0.0,,,,,,
11448,0.05,PS3,2010.0,Shooter,Tecmo Koei,0.02,43.0,34.0,5.3,21.0,Tecmo,M
11449,0.13,Wii,2010.0,Action,THQ,0.0,46.0,4.0,tbd,,THQ,E10+
11450,0.0,PC,2014.0,Sports,Electronic Arts,0.0,82.0,9.0,4.2,383.0,EA Sports,E
11451,0.46,PS3,2009.0,Sports,Electronic Arts,0.01,84.0,50.0,7.8,53.0,EA Black Box,T
11452,0.22,PS3,2014.0,Shooter,Electronic Arts,0.01,,,7.8,24.0,PopCap,E10+
11453,0.0,PSP,2013.0,Action,Marvelous Entertainment,0.12,,,,,,
11454,0.08,PS,1996.0,Role-Playing,From Software,0.11,,,,,,
11455,0.23,N64,1999.0,Racing,Electronic Arts,0.0,,,,,,
11456,0.0,DS,2009.0,Sports,Electronic Arts,0.0,,,,,,
11457,0.06,XB,2002.0,Adventure,Atari,0.0,64.0,20.0,tbd,,Wide Games,T
11458,0.0,PS2,2007.0,Adventure,Kadokawa Shoten,0.02,,,,,,
11459,0.08,DS,2009.0,Simulation,Deep Silver,0.0,,,tbd,,Dreamcatcher,E
11460,1.15,GBA,2004.0,Action,THQ,0.04,55.0,13.0,tbd,,Helixe,E
11461,0.04,DS,2010.0,Simulation,THQ,0.0,,,,,,
11462,0.0,PSP,2011.0,Role-Playing,Sony Computer Entertainment,0.09,,,,,,
11463,0.0,PSV,2014.0,Misc,Kadokawa Games,0.12,,,,,,
11464,0.42,DS,2009.0,Action,THQ,0.0,,,,,,
11465,0.0,DS,2008.0,Adventure,Marvelous Interactive,0.03,,,,,,
11466,0.41,GBA,2002.0,Sports,Activision,0.0,85.0,13.0,8.8,4.0,Vicarious Visions,E
11467,0.14,X360,2008.0,Sports,Take-Two Interactive,0.0,56.0,45.0,6.4,29.0,Venom Games,T
11468,0.01,XB,2006.0,Sports,Electronic Arts,0.0,76.0,18.0,tbd,,,
11469,0.0,GBA,2003.0,Adventure,Square Enix,0.36,,,,,,
11470,0.03,N64,2000.0,Platform,Infogrames,0.0,,,,,,
11471,0.0,Wii,2012.0,Adventure,Reef Entertainment,0.0,,,tbd,,Wizarbox,
11472,0.12,DS,2008.0,Role-Playing,Ignition Entertainment,0.05,69.0,46.0,6.5,15.0,Brownie Brown,E
11473,0.12,PS2,2007.0,Racing,Electronic Arts,0.0,56.0,9.0,8.2,9.0,EA Tiburon,E
11474,0.22,XB,,Shooter,Midway Games,0.0,85.0,54.0,8.2,21.0,Epic Games,M
11475,0.0,PSP,2013.0,Role-Playing,Namco Bandai Games,0.24,,,,,,
11476,0.0,PSP,2010.0,Role-Playing,Namco Bandai Games,0.14,,,,,,
11477,0.0,SAT,1996.0,Puzzle,Sega,0.15,,,,,,
11478,0.68,NES,1990.0,Platform,Capcom,0.39,,,,,,
11479,0.06,X360,2014.0,Action,Square Enix,0.0,,,7.2,57.0,Airtight Games,M
11480,0.15,2600,1981.0,Action,Mattel Interactive,0.0,,,,,,
11481,0.09,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,0.0,61.0,12.0,6.7,17.0,Double Helix Games,T
11482,0.05,3DS,2011.0,Sports,Namco Bandai Games,0.0,58.0,11.0,tbd,,Indies Zero,E10+
11483,0.0,Wii,2009.0,Adventure,Sega,0.02,,,,,,
11484,2.2,PS2,2005.0,Role-Playing,Square Enix,1.38,87.0,64.0,9,766.0,Square Enix,E10+
11485,0.02,PS,1999.0,Puzzle,Atari,0.0,,,,,,
11486,0.0,PS3,2010.0,Sports,Tradewest,0.0,,,,,49Games,E
11487,0.0,PSV,2016.0,Simulation,Tecmo Koei,0.01,,,,,,
11488,0.0,DS,2007.0,Action,Namco Bandai Games,0.06,,,,,,
11489,0.34,PS3,2009.0,Action,Sony Computer Entertainment,0.0,78.0,74.0,7.9,96.0,Terminal Reality,T
11490,0.02,XB,2005.0,Shooter,Eidos Interactive,0.0,71.0,28.0,9.2,27.0,Deadline Games,M
11491,0.0,PSP,2009.0,Role-Playing,Starfish,0.02,,,,,,
11492,0.0,X360,2011.0,Adventure,5pb,0.02,,,,,,
11493,0.15,GC,2004.0,Misc,Mad Catz,0.0,42.0,8.0,6.8,9.0,Mad Catz,E
11494,0.01,XOne,2016.0,Action,Capcom,0.0,,,tbd,,Blue Castle Games,M
11495,0.02,DS,2011.0,Shooter,Jack of All Games,0.0,,,tbd,,Jack of All Games,E
11496,1.98,N64,1996.0,Racing,Nintendo,0.34,,,,,,
11497,0.2,PS2,2006.0,Misc,Sony Computer Entertainment,0.0,,,,,,
11498,0.11,PS,2000.0,Action,Ubisoft,0.0,,,,,,
11499,0.0,PC,2008.0,Role-Playing,Paradox Interactive,0.0,,,,,,
11500,0.43,X360,2007.0,Misc,Microsoft Game Studios,0.0,73.0,41.0,8.1,21.0,"Screenlife Games, WXP",T
11501,0.04,GC,2005.0,Action,Capcom,0.0,62.0,27.0,6.9,8.0,Clover Studio,T
11502,0.08,PSP,2010.0,Adventure,THQ,0.0,,,tbd,,THQ,E10+
11503,0.72,PS3,2013.0,Racing,Sony Computer Entertainment,0.4,81.0,81.0,7.7,758.0,Polyphony Digital,E
11504,0.32,2600,1981.0,Action,20th Century Fox Video Games,0.0,,,,,,
11505,0.08,3DS,2011.0,Sports,Hudson Soft,0.03,52.0,6.0,tbd,,Hudson Soft,E
11506,0.0,PS2,2002.0,Strategy,Namco Bandai Games,0.38,,,,,,
11507,0.0,SAT,1996.0,Adventure,Sega,0.55,,,,,,
11508,0.01,PS,1997.0,Fighting,Konami Digital Entertainment,0.0,,,,,,
11509,0.19,PS3,2012.0,Action,Tecmo Koei,0.11,58.0,43.0,5,152.0,Team Ninja,M
11510,0.02,DS,2007.0,Simulation,DSI Games,0.0,38.0,4.0,tbd,,SkyRiver Studios,E10+
11511,0.04,PS,1997.0,Racing,Sony Computer Entertainment,0.0,,,,,,
11512,0.57,X360,2015.0,Sports,Electronic Arts,0.0,,,2.9,45.0,EA Sports,E
11513,0.07,X360,2010.0,Misc,THQ,0.0,28.0,6.0,5.2,6.0,THQ,T
11514,0.16,Wii,2008.0,Sports,Activision,0.0,,,tbd,,FUN Labs,T
11515,0.05,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,,,,,,
11516,0.19,PS,1998.0,Racing,989 Studios,0.0,,,,,,
